average_value,month,year
-0.07701754385964914,5,2018
0.05132075471698113,3,2018
-0.1313854204313598,5,2018
-0.13015624999999997,8,2018
-0.05093466558468752,1,2019
-0.04819945095925895,1,2019
-0.00039215686274508534,1,2018
-0.14126984126984124,8,2019
-0.03419999999999997,1,2018
-0.002867690343273596,4,2019
0.16544117647058823,10,2018
-0.16782688453392933,12,2017
-0.03222706702165458,8,2019
-0.3229751205841157,3,2020
-0.30481045536887963,5,2018
0.02482142857142858,4,2018
-0.006935483870967757,8,2018
0.06228571428571425,11,2019
-0.09232142857142864,4,2018
-0.10878378378378377,1,2019
0.0038333333333332776,10,2019
0.10013893297722208,8,2018
-0.27240427888957436,4,2018
0.04301886792452829,12,2018
-0.0010769230769230608,8,2018
0.029887640449438205,12,2019
-0.10818181818181817,9,2018
-0.07991355477524303,5,2018
-0.32487160526375325,10,2020
0.05999999999999998,9,2019
-0.11139999999999997,1,2018
-0.25471657335591763,8,2018
0.03517857142857144,5,2018
-0.045705658494253315,12,2017
-0.06371141217463118,6,2018
-0.4041296410746663,10,2018
0.22301204819277107,6,2019
-0.14683977262248665,4,2018
-0.11207447659352653,4,2019
-0.0972753944876377,5,2018
-0.12090531194377338,12,2019
0.20136986301369866,1,2019
0.01431818181818182,10,2019
-0.18801550158294716,2,2018
-0.0362767839400597,3,2018
-0.14019781086010497,8,2019
-0.2876481346889515,6,2018
-0.01259710462094327,8,2019
-0.2133282857141578,8,2018
-0.22594363165476872,10,2018
-0.09833333333333333,2,2020
-0.07873451390944607,3,2018
0.14217391304347823,1,2020
0.09156250000000002,2,2019
-0.027987267699909325,7,2019
-0.14572871445834099,11,2020
0.028529411764705876,10,2018
-0.38208525044354996,1,2018
-0.01731083077181221,3,2018
0.20363636363636362,9,2020
0.0027058823529411908,7,2019
0.03729729729729729,7,2018
-0.10847991381130946,5,2019
-0.081997039557823,5,2018
-0.04380012347824495,7,2018
-0.3015714285714286,11,2018
0.04580246913580245,5,2019
-0.023962264150943404,6,2018
-0.24401048010958323,4,2018
-0.06752373210022468,6,2019
0.08823529411764708,7,2019
-0.09017723294574843,4,2018
-0.10744607654639156,5,2020
-0.09372881355932206,6,2018
-0.06274299015265153,10,2020
-0.15364106955130724,10,2018
-0.30206080539651553,12,2017
-0.10844595428838359,12,2018
-0.005036095807734379,8,2018
-0.25351513703950906,1,2019
-0.1551022139813048,3,2019
-0.0033879208940194756,7,2018
-0.3595917408352478,3,2019
0.11527027027027026,1,2019
-0.08560242599149884,8,2019
0.024693877551020413,1,2018
-0.041666666666666664,6,2019
0.00472727272727274,4,2018
0.07958333333333334,12,2017
0.028081526972875893,12,2018
-0.2182049860614235,9,2018
0.105625,9,2018
0.0018194683322708823,4,2020
-0.014315789473684214,12,2019
-0.18999999999999995,1,2022
-0.003968253968253973,4,2019
-0.034,7,2019
-0.0840533815442337,8,2020
-0.03943574530101046,4,2018
-0.10195154666837927,10,2019
-0.08476213192140532,3,2020
0.009047619047618995,8,2018
-0.1418487748471402,6,2018
0.011323529411764678,10,2018
-0.05150943396226414,3,2018
-0.2508045119780222,6,2018
-0.028681281248861167,10,2019
-0.20255026348209912,7,2018
0.17128571428571432,11,2018
0.13589285714285712,9,2020
0.12612244897959182,12,2017
-0.13111453642383702,8,2018
0.017948717948717958,1,2021
-0.15343412016683278,10,2018
-0.06789360729210954,12,2018
-0.0027419354838709525,7,2018
-0.0046913580246914005,5,2019
0.0006755924048152139,7,2020
-0.07842105263157896,10,2019
-0.10531149056993996,12,2017
0.106,8,2021
-0.22427699752230817,3,2018
-0.0067741935483871365,8,2019
-0.11144619965072494,12,2019
-0.19231044146526197,1,2018
0.05289855072463768,10,2018
-0.004642857142857163,6,2019
-0.04870967741935486,4,2019
-0.24560932309157343,2,2018
-0.09866011372751227,1,2019
-0.01951219512195121,5,2019
-0.08643280586990366,8,2018
-0.016301369863013684,12,2018
-0.0814035087719298,5,2018
-0.11725431566283757,1,2019
-0.17607153036174564,12,2019
-0.028676470588235324,10,2018
-0.004414027868914552,3,2020
0.05403846153846153,2,2018
0.030166666666666675,6,2018
0.203,7,2018
0.05597014925373138,10,2018
-0.13123350824719043,9,2019
-0.04152911914439189,5,2019
0.06965909090909089,8,2019
0.11469135802469137,5,2019
-0.02935064935064935,3,2019
-0.13568627450980394,4,2019
-0.03677849902628681,1,2020
-0.11021276595744683,10,2021
0.05024390243902437,5,2019
-0.20676414039420513,8,2019
0.07341176470588234,7,2019
-0.20398349253717346,11,2019
-0.13341463414634144,5,2019
-0.15206349206349207,8,2018
-0.209021307204919,5,2018
-0.1312323823052062,1,2019
-0.020566037735849068,3,2018
-0.05349361717065764,7,2018
-0.11986556935522222,7,2018
-0.09027269496458126,11,2018
0.07120000000000004,1,2018
-0.08214456650516364,12,2018
-0.265910011606894,1,2019
-0.09333451543600962,5,2020
-0.09854973132971577,4,2021
-0.015113308236305783,11,2018
0.002972972972972963,1,2019
-0.0265079365079365,9,2020
-0.22595597579066384,10,2019
-0.11659574468085102,10,2020
-0.10035977277245922,12,2018
-0.1311172902979492,10,2019
-0.024375000000000015,8,2018
0.08010638297872341,11,2019
-0.16105263157894734,4,2019
-0.0825925925925926,4,2018
-0.17841050224289495,12,2017
-0.015362318840579724,5,2019
-0.12667313102118985,3,2020
0.06789473684210522,2,2019
-0.342193662066851,10,2018
-0.2026275424390242,3,2018
0.06326923076923077,3,2018
-0.13518215871591688,8,2019
0.00816326530612242,12,2019
0.09287356321839078,8,2019
0.1455844155844156,3,2019
-0.027346938775510206,12,2017
0.023333333333333327,12,2019
-0.08669572316441648,7,2019
-0.16042253521126762,12,2018
-0.07499955469315821,6,2018
-0.15217192404389016,8,2019
-0.02247058823529411,8,2019
-0.04689655172413794,5,2018
0.011688311688311668,4,2019
-0.08944444444444445,1,2019
0.02015873015873015,8,2019
0.0007812499999999833,8,2018
-0.2152135669441109,7,2019
-0.14790469030647418,5,2019
-0.021739130434782584,4,2021
-0.052981084292225526,5,2019
0.024864864864864885,1,2019
0.002021276595744673,2,2020
-0.1397771788834505,4,2018
-0.004098360655737684,10,2018
-0.008333333333333323,12,2017
-0.031428571428571424,2,2019
-0.038390804597701174,8,2019
-0.17166666666666666,6,2018
-0.07123405934748467,6,2018
-0.035113829389071545,5,2019
0.035,3,2021
-0.12063486301021728,12,2019
-0.0013869627917395852,10,2018
0.010882352941176503,10,2018
-0.18501984391277468,5,2018
-0.07094213897436467,5,2018
0.003469387755102028,8,2020
0.10510204081632654,12,2021
0.003809523809523831,1,2021
-0.07573660549911937,12,2018
0.024574472906280388,8,2019
-0.023409090909090914,11,2019
0.07022727272727274,10,2018
-0.20242198031883604,11,2019
0.07148148148148145,3,2018
0.005130169198569794,12,2019
-0.12203645291094656,6,2018
-0.2565808172175807,4,2019
-0.047435897435897406,3,2019
-0.09072203406982114,8,2019
-0.04936821376408979,5,2019
-0.13605061752316103,7,2018
0.04867469879518072,6,2019
-0.0018744702803413092,7,2018
0.06843137254901965,4,2018
0.04896103896103897,3,2019
-0.02264150943396226,3,2018
-0.05842308754780422,5,2019
-0.06969696969696972,9,2018
0.05885245901639345,7,2018
0.07081632653061223,12,2017
0.011371893056940406,12,2018
0.15353846153846154,8,2018
-0.03014492753623191,10,2018
0.09285714285714286,3,2019
-0.13157194940583172,4,2018
-0.06206647774537281,12,2018
0.0394230769230769,2,2018
-0.24560357291365853,1,2018
0.10480769230769231,2,2018
-0.08813186813186814,10,2019
0.0802,1,2018
-0.18947243550788945,7,2020
-0.04837935800884805,6,2018
-0.03134713494858807,9,2018
-0.002641509433962272,3,2018
-0.035686482866152405,3,2020
-0.06366858608924227,10,2018
-0.05764705882352942,7,2019
-0.11640362874108291,6,2019
-0.04349647589755607,12,2017
-0.130865037131035,9,2018
-0.07786682049639503,10,2018
-0.11608095805750696,12,2018
-0.20447761194029854,10,2018
-0.062163462939477714,12,2018
-0.020959325877668532,5,2019
-0.01728395061728393,8,2019
-0.054285714285714284,3,2019
-0.10072481320540826,4,2019
-0.09568192841647405,12,2018
-0.036947417911467655,10,2018
-0.20588617803051099,7,2018
-0.09109090909090908,10,2019
0.04978021978021975,10,2019
-0.061346211367983405,8,2019
-0.004250000000000009,2,2020
-0.061002525644191584,8,2018
-0.25447473957636096,9,2019
-0.0392857142857143,4,2020
0.11392857142857143,10,2019
-0.21642109861083006,7,2019
-0.10268292682926829,5,2019
-0.04023003657698108,4,2019
0.1695,3,2020
-0.0018367346938775505,12,2017
-0.09545943263644452,8,2018
-0.1609044859411255,10,2019
-0.1722448979591837,12,2017
0.05989117115104907,10,2019
-0.15447950757780823,3,2019
-0.10007082896787933,12,2018
-0.007876786511518293,1,2020
-0.16372855983302712,7,2018
0.06732142857142856,4,2018
-0.11154228354097931,12,2017
0.11738461538461537,8,2018
-0.04854058013487206,5,2019
-0.21711978314350894,7,2022
0.015119555633591856,1,2018
-0.06741935483870967,10,2019
-0.008032786885245854,7,2018
0.05019230769230764,1,2020
-0.0011064237959903397,3,2018
-0.08017242753696568,4,2018
-0.048893585317829814,8,2019
-0.049102564102564084,3,2019
-0.018048780487804846,5,2019
0.0753684210526316,12,2019
-0.04202531645569623,5,2019
-0.1762926555408588,11,2018
-0.040608631882827165,8,2021
0.15285714285714286,11,2018
-0.1007479178206089,9,2018
0.0738,7,2019
-0.20849303874937228,8,2019
-0.021727605817635644,12,2018
-0.3345321846598059,11,2018
-0.015697674418604653,7,2019
-0.05951612903225806,7,2018
-0.2155263157894737,10,2018
-0.05310810810810808,1,2019
-0.02586547683485254,8,2018
-0.20000000000000004,4,2018
-0.14732558139534885,7,2019
-0.04758212978844185,8,2019
0.008380491667879568,6,2018
-0.026483093625190864,12,2017
-0.15470821832397355,2,2018
-0.07892782498944775,4,2018
-0.004362901034773434,4,2019
-0.05870853292008294,4,2018
0.07642857142857144,9,2018
0.041060606060606054,9,2018
-0.06938545622545116,7,2020
0.13188679245283022,12,2018
-0.020277777777777756,12,2020
0.04393939393939396,9,2018
0.02160000000000001,1,2018
0.013137254901960774,1,2018
-0.0804711185079512,4,2018
-0.20121717330414385,6,2018
-0.10194444444444445,6,2019
-0.25725551120378853,9,2019
-0.028298326899183077,5,2019
-0.18502776358498904,5,2018
0.027619047619047616,8,2018
-0.13152329805316812,8,2018
-0.10811614625868465,12,2019
0.05149999999999997,4,2019
-0.005268737343234128,5,2018
-0.059333333333333335,9,2019
0.00024390243902439588,10,2018
-0.2030046940161824,8,2019
0.06887323943661974,12,2018
-0.04223294136259788,8,2019
-0.21729166666666666,12,2017
0.052323487426505916,5,2018
-0.10774647887323945,8,2019
0.07226415094339622,3,2018
-0.07548234445883491,12,2018
-0.08126984126984126,10,2018
-0.08875000000000001,4,2018
-0.008243243243243235,1,2019
-0.1300886754616356,3,2018
-0.06388946204751772,10,2019
0.017222222222222226,3,2018
-0.19880703547244657,4,2018
-0.12499999999999999,1,2018
-0.010864197530864185,6,2019
-0.18899478517771898,12,2017
-0.13552951367628624,7,2019
0.015178235702699812,7,2019
-0.009305555555555543,12,2019
-0.030875877778522715,7,2018
-0.0060655737704918035,8,2018
-0.13646153846153847,8,2018
-0.024410785178008824,10,2018
-0.015422457114221431,7,2018
0.08675675675675681,10,2019
-0.12075268817204296,10,2019
-0.11281034172858448,1,2018
0.0018461538461538188,8,2018
-0.19000286022422094,6,2020
-0.3197896883098928,8,2018
0.004130434782608705,10,2019
0.17131578947368425,2,2019
-0.025913723006245625,5,2019
0.10597938144329898,12,2019
-0.1484048259533905,6,2018
0.03385964912280701,5,2018
-0.11238095238095237,6,2019
-0.11486178136510383,10,2018
-0.11716981132075471,3,2018
-0.07863933948648193,6,2019
-0.03754098360655743,7,2018
0.10053763440860217,10,2019
-0.09330581165801223,2,2019
0.03196721311475409,7,2018
0.09136363636363638,9,2020
-0.10474999999999998,4,2019
-0.14413586239958423,6,2021
-0.18779629810319462,10,2019
0.010000000000000004,12,2018
0.0009890109890110155,12,2019
-0.07200492440063502,1,2019
0.09693181818181816,8,2019
-0.022045454545454538,8,2019
0.07325581395348839,7,2019
-0.039183673469387774,1,2018
-0.05129190089702213,7,2019
-0.05034469604982376,1,2020
-0.08438580947479637,2,2019
-0.01267605633802817,12,2018
-0.12728229876274524,2,2019
0.00014492753623189143,10,2018
-0.07816156591412804,11,2019
-0.19128058051457328,1,2019
0.058750000000000004,1,2022
-0.2544999388156498,8,2018
0.12963855421686746,6,2019
0.024310344827586185,5,2018
0.11666666666666664,12,2017
-0.050094663560065825,10,2019
-0.08944572333496514,2,2019
-0.03929437420186846,11,2019
-0.10633972998287683,8,2019
0.06173076923076925,11,2021
0.1114814814814815,9,2021
-0.030886075949367098,8,2019
-0.02820512820512819,6,2019
0.07000000000000002,11,2018
0.10432835820895518,10,2018
-1.50030138462859e-18,12,2019
0.011041666666666672,12,2017
-0.3631632604818995,12,2019
-0.10283783783783781,8,2020
-0.05993364432133903,11,2019
0.01938144329896907,12,2019
-0.1545138302831933,8,2019
0.036363636363636355,8,2018
-0.07361901101432848,12,2018
0.12208333333333334,12,2017
-0.047582579030868995,8,2019
-0.06616704666945823,4,2018
-0.039710144927536245,10,2018
-0.08164179104477612,10,2018
-0.0033589373633814415,6,2019
-0.004882324284232903,3,2020
-0.015348837209302326,7,2019
0.07263157894736844,10,2018
-0.36000000000000004,9,2021
0.008795180722891574,7,2019
0.0035526315789473715,3,2019
-0.14052741303220995,5,2020
-0.05420474657542327,6,2020
-0.1851929137913699,6,2018
0.04705882352941176,1,2018
0.050967741935483875,7,2018
-0.04902651119205237,1,2020
-0.07695480069159101,6,2020
0.028604651162790685,7,2020
0.002714285714285703,11,2018
0.036037735849056604,3,2018
-0.010947368421052608,12,2019
-0.12123968591258635,5,2020
-0.04666666666666667,11,2020
0.0070967741935483945,9,2018
-0.041538461538461524,8,2018
-0.3119295972664417,4,2020
-0.24366666666666664,6,2018
-0.04265306122448979,12,2017
-0.3132736944225943,3,2018
0.0021568627450980695,1,2018
-0.026363636363636374,4,2018
-0.11998079833922216,8,2018
-0.10945054945054945,10,2019
0.05599999999999997,11,2018
-0.05648648648648649,1,2019
-0.3671607097756788,4,2018
-0.09784313725490197,3,2018
-0.17233442661308884,2,2018
-0.1873809523809524,6,2019
-0.36821187478660966,10,2020
-0.12163934426229508,3,2020
0.0010344827586207127,5,2018
-0.0824096807842324,7,2019
0.02674418604651162,7,2019
0.06000000000000002,8,2018
-0.024534883720930236,7,2019
0.051123595505617965,8,2019
-0.1425,5,2022
0.16714285714285712,12,2017
-0.06453953453118334,8,2019
0.018235165576133625,8,2018
-0.09956139350099968,8,2018
0.0718,1,2018
-0.0024374328272721924,12,2018
-0.17574796509045182,6,2019
-0.20339371012286273,8,2020
-0.17082191780821918,12,2018
-0.3822271553470484,7,2018
0.02236842105263157,9,2020
0.019107142857142847,4,2018
-0.11729729729729725,2,2019
-0.15053825865012557,1,2019
0.07814285714285718,5,2019
-0.2790650309688969,11,2018
-0.13098682954687857,12,2017
-0.1792540595836224,6,2018
-0.35959214840551496,7,2018
0.14369047619047617,6,2019
-0.06464285714285713,4,2018
-0.04548387096774193,7,2018
-0.10982456140350878,5,2018
0.03508940128350209,1,2018
0.12127272727272725,5,2018
-0.10390497043033359,10,2021
-0.09249999999999996,6,2018
-0.09151370471196245,12,2017
0.005348837209302314,7,2019
-0.28983067828019893,11,2018
-0.030747522498810072,12,2019
-0.09346153846153846,6,2021
0.0754901960784314,1,2018
0.12695652173913044,2,2021
0.003020577199114396,3,2020
-0.12971428571428575,11,2018
-0.23749999999999996,5,2019
0.05199999999999999,8,2018
0.048529411764705876,10,2018
0.03337351852563389,12,2019
0.015846153846153878,8,2018
-0.030844407189554453,4,2019
-0.15517986808066278,2,2019
-0.45427376155412214,8,2019
-0.10253651071500407,6,2019
0.05185034611419067,12,2017
0.01661971830985915,12,2018
0.04146666666666664,1,2019
0.12275000000000003,8,2018
-0.4642463944481108,3,2020
0.023934426229508206,5,2020
-0.38734591992305123,11,2020
-0.060884535716201955,9,2020
-0.01386860739454192,5,2018
-0.06994677125307354,10,2018
-0.332217761634802,6,2019
-0.09765560466518354,5,2018
-0.2786635988702109,3,2018
-0.028484848484848464,9,2018
-0.10095744680851065,11,2019
0.03053041949169843,12,2020
-0.2082537665389589,6,2018
-0.14443193171678956,12,2019
0.01957446808510638,11,2019
-0.10891706213731682,7,2018
-0.0696515110201979,11,2018
0.03709430155815429,6,2018
-0.009420875316213412,6,2019
0.025909090909090913,12,2018
-0.013278688524590132,7,2018
-0.017213114754098358,8,2020
0.01565217391304348,10,2018
-0.1099455486492165,9,2021
0.0010708228332807312,1,2018
-0.0012857142857142763,11,2018
0.09012987012987014,3,2019
-0.12907924377217425,5,2018
-0.13986228081104543,7,2018
-0.06402406407859382,8,2018
-0.03449722014227372,4,2018
0.07046875,9,2018
-0.20255616902379184,10,2018
0.045056179775280904,8,2019
-0.16923214053611643,5,2018
0.11764705882352935,1,2018
-0.005125000000000013,4,2019
-0.05251797444361192,8,2018
-0.03649658883533098,5,2018
-0.09653669032479029,8,2018
0.02661971830985917,12,2018
0.03167483114725193,6,2018
-0.12609111927148942,12,2019
-0.08562721508413752,9,2019
-0.06465163596988814,3,2018
0.06541666666666664,5,2021
0.1628,3,2018
-0.0906,1,2018
-0.29473787420138003,6,2018
-0.023392857142857153,4,2018
-0.05189330845160959,10,2019
-0.045869565217391293,9,2018
-0.0842232961043794,4,2019
-0.004565122513529347,12,2017
0.0638095238095238,10,2021
0.0816923076923077,8,2018
-0.08046033567815694,10,2018
0.013921568627450967,8,2020
-0.027763157894736833,2,2019
-0.15488807945962707,10,2018
0.08637681159420289,10,2018
-0.17403225806451614,7,2018
-0.07804347826086956,8,2019
-0.23028343674137058,5,2018
-0.14687574920647972,12,2018
-0.09337594457004045,4,2018
-0.043358488021456094,10,2019
-0.12204081632653066,12,2017
0.18035087719298246,5,2018
-0.11019306835191527,8,2018
-0.12012048192771083,6,2019
-0.17845434158658174,12,2018
-0.25363381260339807,10,2018
-0.07523076923076921,10,2018
-0.20432993365786328,5,2018
-0.020759845516228535,8,2019
-0.09132075471698116,3,2018
-0.26719298245614037,5,2018
-0.12796388272943968,1,2020
0.054444444444444406,8,2020
-0.06099999999999998,11,2018
-0.12094816835522378,4,2021
-0.12170078603852927,1,2018
-0.30760617349071295,2,2018
-0.10256410256410262,3,2021
-0.03681324254154231,7,2019
-0.16109354742081955,8,2019
0.034999999999999955,2,2019
-0.0012960517196256465,4,2018
-0.03870129870129872,3,2019
-0.0578220773864846,12,2019
-0.16969681598710312,5,2018
-0.12319446358684762,4,2019
0.08048387096774191,7,2018
-0.07435634339386141,7,2019
0.12192205258735613,10,2020
-0.09730528865951173,12,2017
-0.13287274718130934,1,2019
-0.10748311141258925,6,2019
0.16075471698113206,3,2018
-0.029555555555555554,1,2020
0.19499999999999995,10,2019
-0.11480970694214768,10,2018
-0.12979723371605245,8,2018
-0.07640624999999998,8,2020
0.17729729729729732,7,2020
-0.015686274509803904,3,2018
-0.13298350943841372,1,2019
-0.2190417985979846,1,2018
0.11327586206896549,1,2020
-0.05009308766645297,1,2018
-0.0158426966292135,8,2019
-0.014218749999999999,8,2018
0.058305084745762695,6,2018
-0.024130322353360982,11,2019
-0.13491525423728817,6,2018
-0.2751345596953452,7,2018
-0.23432464416979953,1,2019
-0.03053833944941974,7,2019
-0.10278481012658226,4,2019
-0.38626888198279186,3,2018
0.026400000000000017,1,2019
0.001228070175438656,5,2018
-0.0397590361445783,6,2019
-0.14144322466239337,8,2018
0.06317647058823529,1,2020
-0.07329862382042793,5,2018
-0.11644409290211075,6,2019
-0.15903427379222076,10,2018
-0.3154124429778549,4,2018
-0.06451295034437245,7,2019
0.13745762711864407,6,2018
-0.08490692364682878,10,2018
-0.13637215309681994,2,2019
-0.08556962025316457,4,2019
-0.059913350508634,12,2018
0.17063291139240508,4,2019
0.04403225806451613,7,2018
-0.12477295618942782,7,2018
-0.05974305598895551,12,2019
-0.13534771643597915,6,2018
0.05391304347826086,2,2018
0.012708333333333327,12,2017
0.0016129032258064288,7,2018
0.002113888977993644,1,2020
-0.11108095896527038,7,2019
0.043061224489795887,12,2017
-0.060000000000000005,8,2019
-0.11840000000000003,2,2018
0.08599999999999994,7,2019
-0.00037035696208273825,3,2018
-0.0924514009908205,3,2019
0.027500000000000004,6,2018
-0.07335858959616509,6,2019
0.0019999999999999957,1,2019
-0.030447479769059947,7,2018
-0.006886538488453257,1,2019
0.23031249999999998,8,2018
0.10765957446808509,1,2020
-0.19329263808300098,4,2018
0.00814814814814813,3,2018
-0.14189504774539585,1,2019
-0.06293725733821896,4,2019
-0.08200261590010711,3,2019
0.018356164383561628,12,2018
0.02042857142857144,11,2018
-0.03909262450360755,12,2018
0.04872340425531915,8,2018
0.05878048780487804,8,2020
0.003443876775160792,6,2018
-0.0031105158484674854,6,2018
-0.10864311674548092,8,2019
0.011136363636363666,9,2019
-0.012121212121212118,10,2018
-0.043549093494899264,3,2019
0.11102040816326533,1,2019
-0.12564818858064056,1,2019
0.013387096774193542,7,2018
-0.1562141513531972,4,2019
-0.016571428571428553,11,2018
-0.10916666666666665,12,2017
-0.11846153846153847,5,2020
-0.030833333333333317,6,2019
-0.0030260356135818184,12,2018
-0.14669099276734754,4,2019
-0.044363780668880505,5,2018
-0.2749260842542442,4,2018
-0.0418181818181818,8,2019
0.013000000000000003,11,2018
0.01016393442622953,7,2018
0.002586206896551711,5,2018
-0.09304347826086957,4,2018
0.05512195121951221,5,2019
-0.08873015873015873,10,2018
-0.017528089887640423,8,2019
-0.031209621860027733,12,2017
0.05526315789473685,2,2019
-0.021477921798080817,6,2019
-0.007034886145236059,11,2019
-0.2874618104314128,11,2018
-0.07273392665950439,1,2018
-0.07512092634159839,12,2019
-0.06523122875101224,6,2018
0.11079365079365075,8,2018
-0.0715992698883737,1,2019
0.0665625,12,2019
0.06295081967213113,8,2018
0.040677966101694905,6,2018
-0.14753136236587178,4,2019
0.00593794386664429,3,2019
-0.04512195121951224,5,2019
-0.1996890554806892,3,2018
-0.06249999999999997,8,2019
-0.1275124970359172,6,2019
-0.2529524276777779,2,2018
-0.017718220244572674,1,2019
-0.1575107500362158,1,2018
-0.0784309468607474,6,2018
0.098125,4,2019
-0.06970149253731343,10,2018
-0.009423076923076902,2,2018
-0.019113924050632898,4,2019
-0.15670588235294117,5,2020
-0.25941430776863794,10,2018
-0.05121621621621624,2,2019
-0.33859210144491314,10,2019
0.013921568627450984,1,2018
-0.038958333333333324,3,2018
-0.04883116883116884,1,2020
0.12958333333333336,12,2019
-0.01984840571075307,11,2018
-0.34349473847764167,4,2018
0.012461094448927472,10,2019
0.07840909090909091,8,2019
-0.07909352185327628,11,2018
0.016666666666666673,1,2018
-0.23929001362653968,1,2019
-0.08015822698961514,3,2019
-0.09157541067603063,12,2019
-0.07681295899560069,4,2019
-0.060804698459845645,2,2019
0.13160000000000005,1,2019
0.002952602518851867,9,2020
-0.19179753646803455,10,2018
0.03425531914893616,11,2019
-0.022063492063492042,8,2018
0.002070632082475499,4,2019
0.016668126075323718,7,2019
-0.29214621888707987,1,2019
-0.03467532467532465,4,2019
-0.3188485492966619,3,2022
-0.05068762629948768,4,2018
-0.231610740251185,11,2019
0.003658536585365861,8,2020
0.12615384615384617,2,2018
0.07921568627450976,1,2018
0.02965517241379313,5,2018
-0.11721707856628813,5,2020
-0.022824339246360258,6,2019
0.05982142857142857,4,2018
-0.07361444353418596,6,2018
-0.2591935999855709,8,2018
-0.09270270270270271,1,2020
-0.11771773871420825,11,2019
-0.24751318393506003,5,2018
-0.045874507117998994,1,2019
-0.12170872936603748,5,2020
0.0432142857142857,4,2018
-0.07851363908122821,3,2018
0.07803030303030303,9,2018
-0.2601785714285714,5,2019
-0.04290660053972883,2,2018
-0.05046093501521558,2,2019
-0.08123905956610603,9,2018
-0.010833333333333325,12,2017
-0.10786885245901637,7,2018
-0.0046808510638298205,12,2017
-0.08090681247858234,10,2018
-0.10066666666666665,1,2019
0.020736842105263168,12,2019
-0.047877997047436636,10,2019
-0.010694444444444427,4,2020
-0.035454545454545475,4,2018
0.03122448979591832,1,2018
-0.09168150651706936,7,2019
0.00023809523809521188,1,2020
-0.019607843137254912,1,2018
-0.057650065077569215,8,2018
-0.0768939941766091,4,2018
0.0560526315789474,8,2018
-0.2732508486368542,8,2018
0.185625,3,2020
-0.15049479569005714,1,2019
0.012025316455696227,4,2019
-0.2905071288377407,11,2020
-0.10280701754385967,7,2020
0.07243243243243244,1,2019
0.039516129032258054,8,2018
-0.1245187264972834,10,2020
-0.0013043478260869703,12,2018
-0.23204081632653056,12,2017
-0.24821327581554667,4,2019
-0.04118728598149213,6,2021
-0.2436447161140504,12,2018
-0.024230769230769215,7,2020
0.004285714285714253,12,2020
-0.01984293451116966,4,2019
-0.1313238574007338,12,2017
0.1295348837209302,10,2018
-0.017487809511574897,4,2019
0.060508474576271176,8,2019
-0.194842816236996,6,2018
-0.05264448013972619,1,2018
-0.01027052676399059,4,2019
-0.09335391691694264,3,2018
-0.098570150540304,7,2018
-0.05142857142857142,8,2018
-0.2285065343785448,5,2020
0.046962813295672735,12,2019
-0.01361851725400753,6,2019
-0.21165070371046366,1,2020
-0.03764318506108142,10,2018
-0.1040227852289182,10,2018
0.05243243243243238,5,2020
0.03358094898904665,3,2018
-0.14083614792717897,12,2017
-0.04676056338028172,12,2018
-0.22102648228171237,3,2018
-0.11296296296296296,3,2018
0.06135802469135799,12,2019
-0.028554446221214447,3,2019
-0.06282051282051285,7,2019
-0.13293077331067563,3,2018
-0.003960245509923759,3,2018
-0.15000040169053735,10,2019
-0.012250487208631573,5,2019
0.05730769230769232,2,2019
-0.3417112527258594,2,2019
0.043488372093023246,7,2019
0.03279069767441864,12,2019
-0.12790322580645164,7,2018
-0.004505494505494521,10,2019
-0.02843326778495394,3,2020
-0.05726027397260276,12,2018
-0.03117647058823527,3,2018
-0.0029629629629629654,4,2018
-0.15938624810897134,9,2018
-0.0790302581479635,3,2019
0.05120689655172412,5,2018
-0.29778117542928684,12,2017
-0.4653319497941963,12,2017
-0.15635707605357085,7,2018
-0.14478864022719368,3,2020
0.009591836734693882,12,2018
-0.020609143947651603,11,2018
-0.001891655133641241,5,2018
-0.034734690283117466,9,2019
-0.22913127364127325,12,2018
-0.3894395580999412,3,2019
0.026190476190476195,8,2018
-0.002421052631578965,12,2019
0.17308641975308642,5,2019
-0.20572418217419383,12,2017
-0.09570474376418524,6,2020
0.12728813559322033,6,2018
-0.25547619047619047,9,2018
-0.08827586206896552,5,2018
-0.0019369151199015396,7,2018
-0.017521650184652262,12,2017
0.024931028736805038,5,2018
0.03689655172413792,5,2018
-0.0026195120686236533,3,2019
-0.00920634920634918,10,2019
0.11999999999999998,5,2020
-0.026767331488449918,12,2017
-0.07812499999999999,2,2018
-0.11187499999999999,12,2017
-0.09049412430674961,9,2020
-0.14279336353533026,7,2021
0.09960000000000002,1,2018
-0.21507740928144037,7,2018
-0.07572649366707138,1,2019
0.1039130434782609,4,2020
-0.06757768407670936,4,2019
-0.14480611790841805,1,2019
-0.13177650678119715,12,2018
-0.009041095890410928,1,2019
0.04456140350877192,5,2018
-0.0017021276595744707,10,2019
-0.18133153645750003,3,2018
-0.18107016568884687,3,2018
-0.08194850740838615,8,2019
-0.11306122448979591,12,2017
0.010418673203064803,12,2018
-0.28504486897226533,12,2019
-0.17877771666128758,10,2018
0.11884057971014492,10,2018
0.022058823529411756,10,2018
0.007384615384615365,10,2018
-0.11169811320754716,4,2019
-0.1069047619047619,6,2019
-0.2876063670272229,12,2018
-0.002260141909672366,4,2019
-0.11769698876070961,2,2019
-0.13285210457340574,4,2019
-0.18558247554958365,7,2018
-0.08566830214039942,11,2019
